"user_id","screen_name","name","query","text","location","lat","lng","region"
"xxx26947347","FLU_2Cold","Terence Fluellen","""flu""","I havenÃ¢â‚¬â„¢t drank that much in a very long time. IÃ¢â‚¬â„¢m dead rn","Columbus, OH",39.9946835,-82.98577205,"ohio"
"xxx26947347","FLU_2Cold","Terence Fluellen","""flu""","I wanna go watch this game. Work is never gonna end<U+0001F643>","Columbus, OH",40.1252735,-83.139281,"ohio"
"xxx26947347","FLU_2Cold","Terence Fluellen","""flu""","Thinking of adding casein to my stack<U+0001F914> but I already take Lean 5, test booster, creatine and protein","Columbus, OH",39.9946835,-82.98577205,"ohio"
"xxx26947347","FLU_2Cold","Terence Fluellen","""flu""","Almost more then IT lol. Which is sad. IT is mu career. Fitness is my hobbie","Columbus, OH",39.9946835,-82.98577205,"ohio"
"xxx26947347","FLU_2Cold","Terence Fluellen","""flu""","@WWERDream @WWE @espnW @Torrie11 Kinda agree but they let Sting and Goldberg in so itÃ¢â‚¬â„¢s whatever. All three are more WCW Stars then WWE","Columbus, OH",39.9946835,-82.98577205,"ohio"
"xxx26947347","FLU_2Cold","Terence Fluellen","""flu""","Sweet Sweat it no joke. Putting it to work right now","Columbus, OH",40.1692355746631,-83.0879250284851,"ohio"
"xxx26947347","FLU_2Cold","Terence Fluellen","""flu""","Arms dead","Columbus, OH",40.1692355746631,-83.0879250284851,"ohio"
"xxx26947347","FLU_2Cold","Terence Fluellen","""flu""","Same. https://t.co/wsuSW5td4Q","Columbus, OH",39.9946835,-82.98577205,"ohio"
"xxx26947347","FLU_2Cold","Terence Fluellen","""flu""","This new 2 Chainz is<U+0001F525><U+0001F525><U+0001F525>","Columbus, OH",39.9946835,-82.98577205,"ohio"
"xxx26947347","FLU_2Cold","Terence Fluellen","""flu""","I need friends, music, and a bar on a rooftop<U+0001F937><U+0001F3FF><U+200D><U+2642><U+FE0F>","Columbus, OH",39.9946835,-82.98577205,"ohio"
"xxx26947347","FLU_2Cold","Terence Fluellen","""flu""","I love health and fitness <U+0001F4AA><U+0001F3FF><U+0001F4AA><U+0001F3FF>","Columbus, OH",39.9946835,-82.98577205,"ohio"
"xxx26947347","FLU_2Cold","Terence Fluellen","""flu""","@TannerKelly15 @WWERDream @WWE @espnW @Torrie11 Truth but as an in ring career goes she had far more success in WWE","Columbus, OH",39.9946835,-82.98577205,"ohio"
"xxx26947347","FLU_2Cold","Terence Fluellen","""flu""","When should I order my st.patties day shirt<U+0001F914>","Columbus, OH",40.1252735,-83.139281,"ohio"
"xxx26947347","FLU_2Cold","Terence Fluellen","""flu""","Thanks Buckeye donuts for the hook up on the free dozen<U+0001F525><U+0001F525><U+0001F525><U+0001F525><U+0001F525>. Perfect cheat day meal after the Arnold haha

#donutsarelife @ Buckeye Donuts https://t.co/BT34pZXhBQ","Columbus, OH",40.00307,-83.00849,"ohio"
"xxx26947347","FLU_2Cold","Terence Fluellen","""flu""","@FAMILYGUYCLIPZ @That70sLife <U+0001F602><U+0001F602><U+0001F602><U+0001F602>","Columbus, OH",39.9946835,-82.98577205,"ohio"
"xxx26947347","FLU_2Cold","Terence Fluellen","""flu""","<U+0001F92F><U+0001F60D><U+0001F525><U+0001F478>@rileycrawford31 https://t.co/127iWGsGAN","Columbus, OH",39.9854188929203,-83.0237620557153,"ohio"
"xxx53007867","jeffmadams","Jeff Adams","""flu""","@GackleReport Thankfully it isnÃ¢â‚¬â„¢t Manet. <U+0001F633>
Got enough going on with the flu bug roaming around the locker room.","Red Deer, Alberta",52.279302,-113.8077641,"alberta"
"xxx53007867","jeffmadams","Jeff Adams","""flu""","The Arizona Coyotes @sharkvoice? Did you also catch the flu bug going around the rink there? <U+0001F914><U+0001F61C> #DesertDogs","Red Deer, Alberta",52.279302,-113.8077641,"alberta"
"xxx21976609","coreyrawdon","Corey Rawdon","""flu""","Thank you @dfwcre8tive for creating our snow tunnel! I could not help (I have the flu) so he did all this work alone. Thanks babe! @ Ice Lakes https://t.co/yV2X0WntSO","San Francisco, CA",39.29509595,-120.38354397,"california"
"xxx828466946","babypunchersf","babypuncher","""flu""","CanÃ¢â‚¬â„¢t tell if IÃ¢â‚¬â„¢m achey from the stomach flu or achey from working out hard this week. I picked a hell of a time to give up Netflix and mobile games <U+0001F62D><U+0001F62D>","San Francisco, CA",37.7706565,-122.4359785,"california"
"xxx500396271","ASAPJOCKY","jock <U+0001F392>","""flu""","This flu ainÃ¢â‚¬â„¢t no joke <U+0001F62D>","Wichita, KS - Antigua <U+0001F1E6><U+0001F1EC>",37.6838965,-97.34391495,"kansas"
"xxx238880776","Lanursa1","Lulita la Monita","""flu""","@HollyyWoodddd_ Stomach flu going around"," Blackhole in outer space     ",41.83358445,-87.732013,"illinois"
"xxx2257162676","AlondraParra05","ap<U+2B50><U+FE0F>","""flu""","Clarification on this tweet:

I am being dramatic about having the flu yÃ¢â‚¬â„¢all lol :) https://t.co/xmRiG6sl63","Norman, OK",35.3090465,-98.71699175,"oklahoma"
"xxx2450367630","_dianacantooo","D.","""flu""","Last night was the worst night of my life, it was the 1st night ever sleeping away from Ej, I canÃ¢â‚¬â„¢t wait to get over this flu.","Texas, USA",28.890871,-99.0990675,"texas"
"xxx2450367630","_dianacantooo","D.","""flu""","Ethan: Want to have flu sex?

B what the f*ckkkkkkkkkkk","Texas, USA",28.890871,-99.0990675,"texas"
"xxx40010329","mikeatrix","Atrix","""flu""","IÃ¢â‚¬â„¢m voting for Influenza 2020. Make Flu Spanish Again! #Influenza2020","Canada, the USA, and abroad.",43.629311,-79.2725695,"state not found"
"xxx3171175349","AndreaWestbyMD","Andrea Westby","""flu""","@AllisonRBond Failure to progress, drug seeking behavior/drug seeker, refused x (colonoscopy, flu shot, mammogram...)","Minneapolis, MN",44.9706105,-93.2620465,"minnesota"
"xxx1563867673","lauradunn98","Dunn with u","""flu""","Got the flu yesterday, started my period this morning https://t.co/9kYEKIEEeP","College Station, TX",30.58547135,-96.2916485,"texas"
"xxx28061595","Kayla_Little89","Kayla Little","""flu""","My three year old tested positive for the flu today so if the smell of alcohol happens to burn your nose hairs out it's just me disinfecting my house and bathing in hand sanitizer. Also, please send good vibes. He's so little and the flu is serious.","Trenton, Ohio",39.4816035,-84.461081,"ohio"
"xxx28061595","Kayla_Little89","Kayla Little","""flu""","I've had less than eight accumulated hours of sleep since Wednesday because Doodlebug has the flu. The husband is banished to the couch and my sick boy is snuggled in the big bed with his Momma. Positive vibes are much appreciated for my poor baby. https://t.co/OHz5jFrWji","Trenton, Ohio",39.4816035,-84.461081,"ohio"
"xxx21271282","TheDailySampler","Lindsay","""flu""","My vaccinated child might have the flu so IÃ¢â‚¬â„¢m getting by. ItÃ¢â‚¬â„¢s been a great year so far. https://t.co/CdwIA8WpGb","Buffalo, NY",42.9072065,-78.74839885,"new york"
"xxx21271282","TheDailySampler","Lindsay","""flu""","The worst kind of cold/flu bug is the one where youÃ¢â‚¬â„¢re still kind of into eating so you donÃ¢â‚¬â„¢t even enjoy the usual illness benefit of losing 7 lbs.","Buffalo, NY",42.9072065,-78.74839885,"new york"
"xxx18297323","salsolorio","salsolorio","""flu""","Toni put on a heroic show at Microsoft Theater, she didnÃ¢â‚¬â„¢t appear to be feeling her best. On stage Babyface praised Toni for not giving up performing in-spite of having to deal with effects of lupus. Hopefully just the flu. Still a great concert her fans<U+2665><U+FE0F>it! https://t.co/HO3cUKQUsW","iPhone: 33.997940,-117.782364",34.051751,-118.243616,"california"
"xxx740760834","d_smith1122","Dalee","""flu""","@Briggsyy28 @masonscarson @tanner_glenn @turn58 @kameronp_10 @PNW__Cory Tell me why mj is legendary besides rings and flu game?","",40.7648865,-80.322378,"pennsylvania"
"xxx2675085795","kevawna","vawna","""flu""","I have the flu and I really just want pho and a good cup of coffee <U+2639><U+FE0F>","slc",40.76580515,-111.91702575,"utah"
"xxx2996986395","bellaakosto","bella","""flu""","You guys will complain about a cold or a stomach flu when thereÃ¢â‚¬â„¢s REAL issues happening around you, be grateful.","",40.274234,-76.645223,"pennsylvania"
"xxx453707218","jqnotjq","jay queue","""flu""","Urgent care said itÃ¢â‚¬â„¢s a virus, but not the flu. Not too excited about this whole thing. https://t.co/WvjDP4jpmF","Ann Arbor, MI",42.2708395,-83.7299715,"michigan"
"xxx453707218","jqnotjq","jay queue","""flu""","Ended up leaving work early. 

If I somehow have the flu again I am going to be very upset. I feel worse now than I did back in October.","Ann Arbor, MI",42.2708395,-83.7299715,"michigan"
"xxx2536316645","megamommyxx","mina alexia","""flu""","@jessicawaddell I have never and will never give my kids or myself the flu shot.","",25.703946,-80.3580967,"florida"
"xxx1013509512064655360","wrharperschool","WRHarper School PreK-3","""flu""","WRH scholars are fighting germs, colds and the flu w/ sanitizer kits and wipes provided by CMSDÃ¢â‚¬â„¢s Attendance Dept. and the makers of Purell. This effort is brought to you by the Paras ofÃ¢â‚¬Â¦ https://t.co/wJPQVJzvwr","Cleveland, OH",41.42768,-81.72485,"ohio"
"xxx1030280579512713216","rangersreport","Rangers Report","""flu""","ItÃ¢â‚¬â„¢s actually very admirable that Marc Staal is playing even though he has the flu.  Kudos Staalsie <U+0001F44D><U+0001F3FB>","",40.6531915,-74.6214165,"new jersey"
"xxx140097229","michvas12","michelle v","""flu""","@PolicyScholar Vaccines coming out. I know I donÃ¢â‚¬â„¢t want that. I donÃ¢â‚¬â„¢t want the flu vaccine or the hpv vaccine but IÃ¢â‚¬â„¢ll have no choice if they mandate it. So everyoneÃ¢â‚¬â„¢s rights will be taken from them. Wake up","New York",40.744255,-73.6876785,"new york"
"xxx140097229","michvas12","michelle v","""flu""","@EmmaKeynes Even if u want to space vax for ur kids or u donÃ¢â‚¬â„¢t want them to get the flu shot it will be MANDATED FOR EVRY1. Open ur eyes. Do some reading. Read inserts. Stop letting big pharma think for u","New York",40.744255,-73.6876785,"new york"
"xxx322265087","pixbyjenn","J","""flu""","Stuck at home with the flu and catching up on Netflix. Pleased to see @jumblejim on Better Call Saul with Jonathan Banks. 

Love both you guys!","",47.542814,-122.0425445,"washington"
"xxx2372251927","sherrycarter31","Sherry Rzbk Girl","""flu""","@KP06108051 @Redhotdealer Yes. Thought she had the flu. You know itÃ¢â‚¬â„¢s bad here Kevin. Nope. Sinus infection. Fluid on ears.","McRae AR",34.7519365,-92.131274,"arkansas"
"xxx2372251927","sherrycarter31","Sherry Rzbk Girl","""flu""","@HoggWild2013 Sounds like the flu Tate. Did they test for that?","McRae AR",35.0713055,-91.89542525,"arkansas"
"xxx39974938","Bennito_1","#CFC // <U+0001F3F4><U+000E0067><U+000E0062><U+000E0065><U+000E006E><U+000E0067><U+000E007F><U+0001F3F4><U+000E0067><U+000E0062><U+000E0065><U+000E006E><U+000E0067><U+000E007F>","""flu""","Rn my nose hole block right tf up. Ago feature a flu shot next week bredda. Nuh wah catch this again for the rest of the year","Jamaica",18.1154073,-77.2759528,"clarendon"
"xxx39974938","Bennito_1","#CFC // <U+0001F3F4><U+000E0067><U+000E0062><U+000E0065><U+000E006E><U+000E0067><U+000E007F><U+0001F3F4><U+000E0067><U+000E0062><U+000E0065><U+000E006E><U+000E0067><U+000E007F>","""flu""","Flu yah a kick like Jackie Chan","Jamaica",18.1154073,-77.2759528,"clarendon"
"xxx1132399148","KLeh22","JK Lehman","""flu""","@CadeCjw2440 @SportsCenter @mcten He didnt play ""limited minutes"" ever... even with the flu and a 100+ temp in the finals. Not in his makeup. Its all your boy's makeup though. Tough to make the playoffs...and if its tough he quits. See you next year Bron.","",41.1179365,-77.604684,"pennsylvania"
"xxx778995558643998720","UTrickAssBitch","Kobi <U+0001F596><U+0001F3FE>","""flu""","How a bitch get the flu twice in a year? Somebody take care of me please.","New Orleans, LA",37.529883,-77.4931705,"virginia"
"xxx208453771","johngmoseley","John Moseley","""flu""","Flu recovery 101, this is how Daddy makes Shea feel better.  Who likes chocolate with bananas and rice krispies? @ The Melting Pot https://t.co/RxAEySGudu","Chapin , SC",34.02836149,-81.0922802,"south carolina"
"xxx3122272075","RachelCM91","Rachel Mohre","""flu""","@dominos Sending drivers who have the flu to deliver food? ThatÃ¢â‚¬â„¢s how the flu spreads... and donÃ¢â‚¬â„¢t tell customers you have the flu when you drop it off!!","Harrisburg, PA",41.1179365,-77.604684,"pennsylvania"
"xxx17668595","aleccraine","aly-al","""flu""","When the doctor asked me which arm I wanted the flu shot in, I was way too close to saying ""this left motherfucker will work""","zip zop recordsÃ¢â€žÂ¢",38.3045585,-92.4367735,"missouri"
"xxx870993660476882948","ArnettaReed14","Arnetta Lewis Reed","""flu""","The flu took me down for a while. Getting better though. Hope everyone else is feeling okay. #Flu #FluSeason #Eww","Milwaukee, WI",43.05672225,-87.9672925,"wisconsin"
"xxx354595694","DavidHuffer21","ItsHuffdaddy","""flu""","Still getting over this cold or flu or whatever I have. Wanted to stream tonight but its hitting me kinda hard again. Maybe tomorrow. Please keep me on your prayer cards","Waynesboro, PA",39.75169,-77.582819,"pennsylvania"
"xxx103098357","thenikrivers","Nik Rivers","""flu""","Update. I have the #Flu Boooo.  But @altbrandi1077 will be there helping you get your Mumford on! https://t.co/lUJwS0aVZY","Buffalo, NY",43.0755705,-78.88398,"new york"
"xxx2369720497","Analicia_Losoya","Analicia <U+0001F5A4>","""flu""","I've been sleeping nonstop the past 2 days. Turns out, I have the flu <U+0001F912><U+0001F922><U+0001F915>","Wichita Falls, Texas",33.92642,-98.5200567,"texas"
"xxx26138276","aaronecarroll","Aaron E. Carroll","""flu""","@ebruenig Tens of thousands die in the US of flu every year","Indianapolis, IN",38.89860285,-77.0143985,"district of columbia"
"xxx2927893966","_thedezpez","Dez","""flu""","@MarioG8o When I has the flu and was playing 4+ hours of RDR2 a day, I was CONVINCED I had TB.","Las Vegas, NV",36.232915,-115.223125,"nevada"
"xxx36976627","KungFuDracula","Pax Church","""flu""","Holy shit. This flu has a phase 2!","Charlotte, NC",35.209059,-80.8467855,"north carolina"
"xxx2237003016","easanders5","em<U+0001F34D>","""flu""","shoulda got the flu shot, scaredy cat https://t.co/Um8dEEUZyF","howe, tx",29.8956065,-97.9351917,"texas"
"xxx1419358158","elviswmu","John Swanson","""flu""","Get a flu shot ... 
https://t.co/Ok1YAZH1Lo","",41.1179365,-77.604684,"pennsylvania"
"xxx3306204399","Sammington13","sam","""flu""","only good thing about having the flu is that I will not be working this weekend #peaceoutnueva","Hartsville, SC",33.6311395,-80.926628,"south carolina"
"xxx980540980733587459","FergusGreatDane","Fergus the Blue Great Dane","""flu""","@TeachNeeMore @dog_rates @dogcelebration I post daily (except when Mom had the flu <U+0001F927>)","Florida, USA",28.2245025,-82.3247015,"florida"
"xxx358444007","corrytibbs","#TeamTibbs","""flu""","For the past week IÃ¢â‚¬â„¢ve been down and out with the flu. This is one of the worse IÃ¢â‚¬â„¢ve had in years. IÃ¢â‚¬â„¢ve never canceled on clients but this left me bed written. I thought that was badÃ¢â‚¬Â¦ https://t.co/f0bSq55A6n","Chicago,IL 60613",41.883222,-87.632496,"illinois"
"xxx2778321153","ifixith","iFixit Handyman Svcs","""flu""","There is not a cold or fever that this #ramen won't cure #cold #flu #fever #notfellingwell  #fever #terakawa terakawaphilly  5 stars always @ Terakawa Ramen - Philadelphia https://t.co/EeQcSLBAYj","PA & NJ",39.9554,-75.15448,"pennsylvania"
"xxx2725381381","tiarrabanks1","Tiarra's Crocheted Treasures","""flu""","https://t.co/b3BPxa7Sls","St Louis, MO",38.7936868,-90.21027945,"missouri"
"xxx457642307","AllThingsCastle","SunnySD86","""flu""","I think you could ask anyone who works in a school and gotten the flu/cold from those dirty rugrats if they were pro-vax they would say YES. ItÃ¢â‚¬â„¢s one thing to spread the flu, itÃ¢â‚¬â„¢s another passing something that could be prevented from by a, proven safe/effective, vaccine.","Sunny San Diego",32.633767,-117.02246315,"california"
"xxx1280615718","3thanXP","Edward Wong Hau Pepelu Tivrusky IV","""flu""","Despite all my best efforts, I continue to spell Ã¢â‚¬ËœfluÃ¢â‚¬â„¢ with an E.","my ancestors' wildest dreams",47.6148172,-122.3306024,"washington"
"xxx2739821075","papaarazie","BabaT","""flu""","Man what is this rubbish flu","Pennsylvania, USA",40.0048655,-75.117998,"pennsylvania"
"xxx16342328","movinmeat","Space Force Commander Spiff","""flu""","@palmd And I admitted a98-year-old with flu a yesterday.","Amon SÃƒÂ»l",47.750041,-122.1426897,"washington"
"xxx26919151","AmyDugan","Amy Dugan","""flu""","https://t.co/fgSC4pA2Hz","Hamilton OH",39.8069165,-84.022463,"ohio"
"xxx908675778","EdCrumpABC11","Ed Crump","""flu""","Flu deaths in NC way down overall but up for young people. https://t.co/o92Hm1T6ya #ABC11","",35.8439812,-78.657837,"north carolina"
"xxx970052455726764032","CriddleCaitlyn","Caitlyn Delaney<U+0001F335>","""flu""","This flu stuff has GOT TO GO<U+0001F912>","Crosby, Tx <U+0001F335>",31.1688935,-100.0768885,"texas"
"xxx635408249","AshRodeheaver","Mrs. Rodeheaver","""flu""","Whatever this flu like illness is please vacate my body. AinÃ¢â‚¬â„¢t no body got time for this<U+0001F927><U+0001F912><U+0001F637><U+0001F62B><U+0001F645><U+0001F3FB><U+200D><U+2640><U+FE0F>","",41.1179365,-77.604684,"pennsylvania"
"xxx3341453051","swgadawg","Gawga Dawg","""flu""","@GregSto28169248 IÃ¢â‚¬â„¢ve had the damn flu since Sunday, but I made it another year. For that IÃ¢â‚¬â„¢m grateful.","Somewhere In The Woods",32.6782075,-83.1738665,"georgia"
"xxx3341453051","swgadawg","Gawga Dawg","""flu""","Aight, IÃ¢â‚¬â„¢m back from the dead (I think). Looks like IÃ¢â‚¬â„¢ve kicked the fluÃ¢â‚¬â„¢s ass! Now where is that pansy ass @GregSto28169248?! <U+0001F644> Never mind, heÃ¢â‚¬â„¢s probably doing the chores around the house that Mich gave him. HeÃ¢â‚¬â„¢d make someone a damn good (ugly) wife.","Somewhere In The Woods",32.6782075,-83.1738665,"georgia"
"xxx1639112107","ParkerNozzi","Parker Nozzi","""flu""","Being that I have a cool 104 flu, IÃ¢â‚¬â„¢m alright with no racing this week <U+0001F927><U+0001F912> https://t.co/1dkC54cEHc","Chambersburg, PA",39.9340275,-77.6543395,"pennsylvania"
"xxx24720774","gregturn","Greg L. Turnquist","""flu""","@RaleneB @LHBrandenburg @simmeringmind @jacpatterson @TheStoryofWith @pettit_chad @ElizVanTassel * three with flu
* one of those also has strep","Clarksville, TN USA",36.4956379,-87.22206691,"tennessee"
"xxx14484374","BeckyLehmann","Rebecca Lehmann","""flu""","@melissabethk ""I've got a touch of stomach flu and so I'm bowing out to spare anyone else from having to deal with this. (Trust me you do not want it.)""

No further elaboration should be needed.","Chicago, IL",41.83358445,-87.732013,"illinois"
"xxx1061543804","GardJohanna","Johanna Gard","""flu""","@MyrnaDawn @RepAdamSchiff @Google @facebook and I'm grateful to flu shots cuz I have had one every year for 20 years and have not had the flu for 20 years. Can't be sure it's cuz of flu shot, but won't be skipping my flu shot any time soon ;)","Phoenix, AZ",33.5528626,-112.1246767,"arizona"
"xxx879375004537946112","KATHYMU44486199","KATHY MULLEN","""flu""","@abikoshinonkai Such a sweet pup! Love the black &amp; white shots,I remember those glasses making their debut right after your flu attack last year,look great! Btw no more Tuesday City? Soon time  for GariGari?<U+0001F984>","Philadelphia, PA",40.0048655,-75.117998,"pennsylvania"
"xxx448364090","_MiaCatherine","Mia Guidry","""flu""","laying in bed with the flu crying because i want chick fil a so bad <U+0001F62D>","Rayne, LA",30.231529,-92.2521565,"louisiana"
"xxx16643532","CyberDurden","CyberDurden","""flu""","@SteveSGoddard @zerohedge I havenÃ¢â‚¬â„¢t had the flu vaccine since 1999.  I havenÃ¢â‚¬â„¢t had the flu since 1999.","Seattle, WA",47.6148172,-122.3306024,"washington"
"xxx122269894","PoisonHeart1","<U+0001F5A4><U+2620><U+FE0F> Nicole <U+2620><U+FE0F><U+0001F5A4>","""flu""","Skip work, class tonight. Freaking stomach flu sucks. I been locked in  guest bedroom all day. So I donÃ¢â‚¬â„¢t get anyone else sick.  Food been left at the door Bananas, Rice, Applesauce, Toast, soup, Ice chips , water, Pedialyte.  my mother who came over cause no one else is home","Hauppauge, Long Island, NY",40.823869,-73.210142,"new york"
"xxx880468566268678145","MadKingCourtney","Young Garbage","""flu""","The flu came for me and did me dirty. I can barely eat and my body feels like it was hit by the Hogwarts train. But least I have @assassinscreed to distract me and Omar to take care of me. <U+2764><U+0001F5A4>","Andalaysia",33.5705263,-101.897173,"texas"
"xxx19567658","JonnyFairplay","Jonny Fairplay","""flu""","Drive time! <U+0001F698> @MattBischoff has the flu... @JonnyFairplay sends out an SOS to @barstoolsports &amp; @TomScibelli saw our smoke signals. Good thing @BigWendy6 Diaz didn't hide the @SurvivorNSFW flint! Listen to UNAUTHORIZED @survivorcbs episode 3 podcast at https://t.co/XTJBUtPllIÃ¢â‚¬Â¦ https://t.co/SHadOjPzAK","",36.607196,-79.418222,"virginia"
"xxx19567658","JonnyFairplay","Jonny Fairplay","""flu""","Oh no <U+0001F637> @MattBischoffÃ¢â‚¬â„¢s got the flu... @JonnyFairplay sends out SOS to @barstoolsports and @TomScibelli saw our smoke signals. Good thing @BigWendy6 Diaz Twine didn't hide the @SurvivorNSFW flint! Listen to UNAUTHORIZED @survivorcbs episode 3 podcast at https://t.co/XTJBUtPllIÃ¢â‚¬Â¦ https://t.co/Y06dfXt3pH","",35.1704985,-79.86103375,"north carolina"
"xxx19567658","JonnyFairplay","Jonny Fairplay","""flu""","Oh no <U+0001F637> @MattBischoff has the flu... @JonnyFairplay sends out an SOS to @barstoolsports and @TomScibelli saw our smoke signals. Good thing @BigWendy6 Diaz Twine didn't hide the @SurvivorNSFW flint! Listen to UNAUTHORIZED @survivorcbs episode 3 podcast at https://t.co/fxmNxjwAOo https://t.co/peCpE6qkyk","",35.1704985,-79.86103375,"north carolina"
"xxx2388035322","parkertyler69","tylon","""flu""","Pretty sure everybody in south Louisiana has the flu","da boot",30.937336,-91.4010085,"louisiana"
"xxx817826288287318020","DoobieUnchained","DOOBIE","""flu""","Bird flu https://t.co/C8l6h3SyJF","Baton Rouge, LA",30.2300475,-90.890053,"louisiana"
"xxx473541284","magssmartinn","cat grandma","""flu""","how do i already have a fever and a cough one week after getting over the flu...","the upside down",30.1812515,-95.5398525,"texas"
"xxx795356466626621440","LifeWithPainOrg","Life With Pain","""flu""","@BoldlyTweeting I have been wishing that this passes soon for you. I havenÃ¢â‚¬â„¢t had the flu since becoming disabled, but IÃ¢â‚¬â„¢ve had colds that I felt I was going to die. I couldnÃ¢â‚¬â„¢t imagine having the flu. Im so sorry that you have to go through this girlie. <U+0001F623>","Kansas, USA",38.49819605,-98.319925,"kansas"
"xxx19296716","rockshop","Argy's Records","""flu""","@Pauljigger After Montreal, the rumour was the flu and  not food poisoning. I remember one int. With Scheifele and he clearly jad a cold or just gettting over one.","Winnipeg",49.8538055,-97.1526765,"manitoba"
"xxx112004687","TheChainTV","The #1 Rune Factory Fan Theorists","""flu""","@Brandon00151 Usually stomach flu make my belly hurt no puking :)","Anime Witch Girl World",32.8100122,-117.10498915,"california"
"xxx1928904194","sdhorton42","fit_hick_","""flu""","YÃ¢â‚¬â„¢all IÃ¢â‚¬â„¢m such a baby.... childbirth cool the flu I freaking feel like death and want to cry.","Oklahoma, USA",35.01520485,-97.37181475,"oklahoma"
"xxx110548016","ashlynnwhiley14","Ashlynn Whiley","""flu""","I once attended their concert in 2009 with the flu, and puked through the entire thing... 2020 tour, IÃ¢â‚¬â„¢m ready for you. https://t.co/o3EMS1Iyw9","Massena, IA",41.9382285,-93.38986395,"iowa"
"xxx603424557","infanttech","infanttech","""flu""","#tbt to my diy flu season survival kit <U+0001F602> 1. Tea (I love Yogi) <U+0001F375>2. Favorite reading <U+0001F4F0><U+0001F4D6> 3. smarttemp <U+0001F321> thermometer to track sleeping baby's fever so I don't have to get up to check 100Ã¢â‚¬Â¦ https://t.co/mspN3oZwtg","United States",34.0522,-118.243,"california"
"xxx602239324","mel_hutchison19","Melissa Hutchison <U+2600>","""flu""","Okay obviously it was the flu","Castle Rock/Grand Junction, CO",39.09175055,-108.5746165,"colorado"
"xxx602239324","mel_hutchison19","Melissa Hutchison <U+2600>","""flu""","IÃ¢â‚¬â„¢m pissed bc I was responsible this year and I got a flu shot but I was feelin real shitty so I went to the doctor 

AND GUESS WHAT THEY SAID I HAD","Castle Rock/Grand Junction, CO",39.09175055,-108.5746165,"colorado"
"xxx3065666293","Flu_i_D","Flu.i.D. iAm","""flu""","What requires more energy; putting up a wall or walking through a door? &lt;&lt;&lt; @gbfunnystyle","Bay Area",37.7050435,-122.162294,"california"
"xxx421939970","reekthamanz","Rico","""flu""","I told my folks i got the flu and them niggas going crazy <U+0001F602> nigga you know how many people i dapped up and gave gum to im sorry yall , yÃ¢â‚¬â„¢all welcome foe the free days outta school bitch <U+0001F602><U+0001F602><U+0001F602>","",33.6311395,-80.926628,"south carolina"
"xxx902265608","jctar1","DrTammiR","""flu""","Just like #influenza this year, the flu bug is still out there...although this one is more fun to catch!! #testforflu https://t.co/pCV3Gyn27c","TX",32.8100122,-117.10498915,"california"
